,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
469,27,0,0,975,Research & Development,7,Bachelors,Medical,4,Female,55,Medium,2,Healthcare Representative,Low,Single,6811,23398,8,No,19,High,1,0,9,2,1,7,6,0,7
470,29,0,0,1090,Sales,10,Bachelors,Marketing,4,Male,83,High,1,Sales Representative,Medium,Divorced,2297,17967,1,No,14,High,4,2,2,2,3,2,2,2,2
471,53,0,0,346,Research & Development,6,Bachelors,Life Sciences,4,Male,86,High,2,Laboratory Technician,Very High,Single,2450,10919,2,No,17,High,4,0,19,4,3,2,2,2,2
472,35,0,Non-Travel,1225,Research & Development,2,Masters,Life Sciences,4,Female,61,High,2,Healthcare Representative,Low,Divorced,5093,4761,2,No,11,High,1,1,16,2,4,1,0,0,0
473,32,0,1,430,Research & Development,24,Masters,Life Sciences,1,Male,80,High,2,Laboratory Technician,Very High,Married,5309,21146,1,No,15,High,4,2,10,2,3,10,8,4,7
474,38,0,0,268,Research & Development,2,PhD,Medical,4,Male,92,High,1,Research Scientist,High,Married,3057,20471,6,Yes,13,High,2,1,6,0,1,1,0,0,1
475,34,0,0,167,Research & Development,8,PhD,Life Sciences,2,Female,32,High,2,Manufacturing Director,Low,Divorced,5121,4187,3,No,14,High,3,1,7,3,3,0,0,0,0
476,52,0,0,621,Sales,3,Masters,Marketing,3,Male,31,Medium,4,Manager,Low,Married,16856,10084,1,No,11,High,1,0,34,3,4,34,6,1,16
477,25,0,0,883,Sales,26,Below College,Medical,3,Female,32,High,2,Sales Executive,Very High,Single,6180,22807,1,No,23,Very High,2,0,6,5,2,6,5,1,4
478,45,0,0,954,Sales,2,College,Technical Degree,2,Male,46,Low,2,Sales Representative,High,Single,6632,12388,0,No,13,High,1,0,9,3,3,8,7,3,1
479,23,0,0,310,Research & Development,10,Below College,Medical,1,Male,79,Very High,1,Research Scientist,High,Single,3505,19630,1,No,18,High,4,0,2,3,3,2,2,0,2
480,34,0,0,304,Sales,2,Bachelors,Other,4,Male,60,High,2,Sales Executive,Very High,Single,6274,18686,1,No,22,Very High,3,0,6,5,3,6,5,1,4
481,36,0,Non-Travel,1434,Sales,8,Masters,Life Sciences,1,Male,76,Medium,3,Sales Executive,Low,Single,7587,14229,1,No,15,High,2,0,10,1,3,10,7,0,9
482,52,0,Non-Travel,715,Research & Development,19,Masters,Medical,4,Male,41,High,1,Research Scientist,Very High,Married,4258,26589,0,No,18,High,1,1,5,3,3,4,3,1,2
483,26,0,1,575,Research & Development,1,College,Life Sciences,1,Female,71,Low,1,Laboratory Technician,Very High,Divorced,4364,5288,3,No,14,High,1,1,5,2,3,2,2,2,0
484,29,0,0,657,Research & Development,27,Bachelors,Medical,2,Female,66,High,2,Healthcare Representative,High,Married,4335,25549,4,No,12,High,1,1,11,3,2,8,7,1,1
485,34,0,0,182,Research & Development,1,Masters,Life Sciences,2,Female,72,Very High,1,Research Scientist,Very High,Single,3280,13551,2,No,16,High,3,0,10,2,3,4,2,1,3
486,54,0,0,376,Research & Development,19,Masters,Medical,4,Female,95,High,2,Manufacturing Director,Low,Divorced,5485,22670,9,Yes,11,High,2,2,9,4,3,5,3,1,4
487,27,0,1,829,Sales,8,Below College,Marketing,3,Male,84,High,2,Sales Executive,Very High,Married,4342,24008,0,No,19,High,2,1,5,3,3,4,2,1,1
488,37,0,0,571,Research & Development,10,Below College,Life Sciences,4,Female,82,High,1,Research Scientist,Low,Divorced,2782,19905,0,Yes,13,High,2,2,6,3,2,5,3,4,3
489,38,0,1,240,Research & Development,2,Masters,Life Sciences,1,Female,75,Very High,2,Manufacturing Director,Low,Single,5980,26085,6,Yes,12,High,4,0,17,2,3,15,7,4,12
490,34,0,0,121,Research & Development,2,Masters,Medical,3,Female,86,Medium,1,Research Scientist,Low,Single,4381,7530,1,No,11,High,3,0,6,3,3,6,5,1,3
491,35,0,0,384,Sales,8,Masters,Life Sciences,1,Female,72,High,1,Sales Representative,Very High,Married,2572,20317,1,No,16,High,2,1,3,1,2,3,2,0,2
492,30,0,0,921,Research & Development,1,Bachelors,Life Sciences,4,Male,38,Low,1,Laboratory Technician,High,Married,3833,24375,3,No,21,Very High,3,2,7,2,3,2,2,0,2
493,40,0,1,791,Research & Development,2,College,Medical,3,Female,38,Very High,2,Healthcare Representative,Medium,Married,4244,9931,1,No,24,Very High,4,1,8,2,3,8,7,3,7
494,34,0,0,1111,Sales,8,College,Life Sciences,3,Female,93,High,2,Sales Executive,Low,Married,6500,13305,5,No,17,High,2,1,6,1,3,3,2,1,2
495,42,0,1,570,Research & Development,8,Bachelors,Life Sciences,2,Male,66,High,5,Manager,Very High,Divorced,18430,16225,1,No,13,High,2,1,24,4,2,24,7,14,9
496,24,0,Non-Travel,1092,Research & Development,9,Bachelors,Life Sciences,3,Male,60,Medium,1,Laboratory Technician,Medium,Divorced,2694,26551,1,No,11,High,3,3,1,4,3,1,0,0,0
497,52,0,0,1325,Research & Development,11,Masters,Life Sciences,4,Female,82,High,2,Laboratory Technician,High,Married,3149,21821,8,No,20,Very High,2,1,9,3,3,5,2,1,4
498,50,0,0,691,Research & Development,2,Bachelors,Medical,3,Male,64,High,4,Research Director,High,Married,17639,6881,5,No,16,High,4,0,30,3,3,4,3,0,3
499,33,0,0,213,Research & Development,7,Bachelors,Medical,3,Male,49,High,3,Research Director,High,Married,11691,25995,0,No,11,High,4,0,14,3,4,13,9,3,7
500,47,0,0,202,Research & Development,2,College,Other,3,Female,33,High,4,Manager,Very High,Married,16752,12982,1,Yes,11,High,3,1,26,3,2,26,14,3,0
501,36,0,0,676,Research & Development,1,Bachelors,Other,3,Female,35,High,2,Manufacturing Director,Medium,Married,5228,23361,0,No,15,High,1,1,10,2,3,9,7,0,5
502,29,0,0,1252,Research & Development,23,College,Life Sciences,3,Male,81,Very High,1,Research Scientist,High,Married,2700,23779,1,No,24,Very High,3,1,10,3,3,10,7,0,7
503,35,0,0,1258,Research & Development,1,Masters,Life Sciences,4,Female,40,Very High,1,Research Scientist,High,Single,2506,13301,3,No,13,High,3,0,7,0,3,2,2,2,2
504,42,0,0,932,Research & Development,1,College,Life Sciences,4,Female,43,Medium,2,Manufacturing Director,Very High,Married,6062,4051,9,Yes,13,High,4,1,8,4,3,4,3,0,2
505,36,0,0,1041,Human Resources,13,Bachelors,Human Resources,3,Male,36,High,1,Human Resources,Medium,Married,2143,25527,4,No,13,High,2,1,8,2,3,5,2,0,4
506,32,0,0,859,Research & Development,4,Bachelors,Life Sciences,3,Female,98,Medium,2,Manufacturing Director,High,Married,6162,19124,1,No,12,High,3,1,14,3,3,14,13,6,8
507,40,0,1,720,Research & Development,16,Masters,Medical,1,Male,51,Medium,2,Laboratory Technician,High,Single,5094,11983,6,No,14,High,4,0,10,6,3,1,0,0,0
508,30,0,0,946,Research & Development,2,Bachelors,Medical,3,Female,52,Medium,2,Manufacturing Director,Very High,Single,6877,20234,5,Yes,24,Very High,2,0,12,4,2,0,0,0,0
509,45,0,0,252,Research & Development,2,Bachelors,Life Sciences,2,Female,95,Medium,1,Research Scientist,High,Single,2274,6153,1,No,14,High,4,0,1,3,3,1,0,0,0
510,42,0,0,933,Research & Development,29,Bachelors,Life Sciences,2,Male,98,High,2,Manufacturing Director,Medium,Married,4434,11806,1,No,13,High,4,1,10,3,2,9,8,7,8
511,38,0,1,471,Research & Development,12,Bachelors,Life Sciences,1,Male,45,Medium,2,Healthcare Representative,Low,Divorced,6288,4284,2,No,15,High,3,1,13,3,2,4,3,1,2
512,34,0,1,702,Research & Development,16,Masters,Life Sciences,3,Female,100,Medium,1,Research Scientist,Very High,Single,2553,8306,1,No,16,High,3,0,6,3,3,5,2,1,3
513,43,0,0,589,Research & Development,14,College,Life Sciences,2,Male,94,High,4,Research Director,Low,Married,17159,5200,6,No,24,Very High,3,1,22,3,3,4,1,1,0
514,27,0,0,269,Research & Development,5,Below College,Technical Degree,3,Male,42,Medium,3,Research Director,Very High,Divorced,12808,8842,1,Yes,16,High,2,1,9,3,3,9,8,0,8
515,35,0,0,950,Research & Development,7,Bachelors,Other,3,Male,59,High,3,Manufacturing Director,High,Single,10221,18869,3,No,21,Very High,2,0,17,3,4,8,5,1,6
516,28,0,0,760,Sales,2,Masters,Marketing,2,Female,81,High,2,Sales Executive,Medium,Married,4779,3698,1,Yes,20,Very High,1,0,8,2,3,8,7,7,5
517,34,0,0,829,Human Resources,3,College,Human Resources,3,Male,88,High,1,Human Resources,Very High,Married,3737,2243,0,No,19,High,3,1,4,1,1,3,2,0,2
518,27,0,Non-Travel,443,Research & Development,3,Bachelors,Medical,4,Male,50,High,1,Research Scientist,Very High,Married,1706,16571,1,No,11,High,3,3,0,6,2,0,0,0,0
519,51,0,0,1318,Sales,26,Masters,Marketing,1,Female,66,High,4,Manager,High,Married,16307,5594,2,No,14,High,3,1,29,2,2,20,6,4,17
520,44,0,0,625,Research & Development,4,Bachelors,Medical,4,Male,50,High,2,Healthcare Representative,Medium,Single,5933,5197,9,No,12,High,4,0,10,2,2,5,2,2,3
521,25,0,0,180,Research & Development,2,Below College,Medical,1,Male,65,Very High,1,Research Scientist,Low,Single,3424,21632,7,No,13,High,3,0,6,3,2,4,3,0,1
522,33,0,0,586,Sales,1,Bachelors,Medical,1,Male,48,Very High,2,Sales Executive,Low,Divorced,4037,21816,1,No,22,Very High,1,1,9,5,3,9,8,0,8
523,35,0,0,1343,Research & Development,27,Below College,Medical,3,Female,53,Medium,1,Research Scientist,Low,Single,2559,17852,1,No,11,High,4,0,6,3,2,6,5,1,1
524,36,0,0,928,Sales,1,College,Life Sciences,2,Male,56,High,2,Sales Executive,Very High,Married,6201,2823,1,Yes,14,High,4,1,18,1,2,18,14,4,11
525,32,0,0,117,Sales,13,Masters,Life Sciences,2,Male,73,High,2,Sales Executive,Very High,Divorced,4403,9250,2,No,11,High,3,1,8,3,2,5,2,0,3
526,30,0,1,1012,Research & Development,5,Masters,Life Sciences,2,Male,75,Medium,1,Research Scientist,Very High,Divorced,3761,2373,9,No,12,High,2,1,10,3,2,5,4,0,3
527,53,0,0,661,Sales,7,College,Marketing,1,Female,78,Medium,3,Sales Executive,Very High,Married,10934,20715,7,Yes,18,High,4,1,35,3,3,5,2,0,4
528,45,0,0,930,Sales,9,Bachelors,Marketing,4,Male,74,High,3,Sales Executive,Low,Divorced,10761,19239,4,Yes,12,High,3,1,18,2,3,5,4,0,2
529,32,0,0,638,Research & Development,8,College,Medical,3,Female,91,Very High,2,Research Scientist,High,Married,5175,22162,5,No,12,High,3,1,9,3,2,5,3,1,3
530,52,0,1,890,Research & Development,25,Masters,Medical,3,Female,81,Medium,4,Manufacturing Director,Very High,Married,13826,19028,3,No,22,Very High,3,0,31,3,3,9,8,0,0
531,37,0,0,342,Sales,16,Masters,Marketing,4,Male,66,Medium,2,Sales Executive,High,Divorced,6334,24558,4,No,19,High,4,2,9,2,3,1,0,0,0
532,28,0,0,1169,Human Resources,8,College,Medical,2,Male,63,Medium,1,Human Resources,Very High,Divorced,4936,23965,1,No,13,High,4,1,6,6,3,5,1,0,4
533,22,0,0,1230,Research & Development,1,College,Life Sciences,4,Male,33,Medium,2,Manufacturing Director,Very High,Married,4775,19146,6,No,22,Very High,1,2,4,2,1,2,2,2,2
534,44,0,0,986,Research & Development,8,Masters,Life Sciences,1,Male,62,Very High,1,Laboratory Technician,Very High,Married,2818,5044,2,Yes,24,Very High,3,1,10,2,2,3,2,0,2
535,42,0,1,1271,Research & Development,2,Below College,Medical,2,Male,35,High,1,Research Scientist,Very High,Single,2515,9068,5,Yes,14,High,4,0,8,2,3,2,1,2,2
536,36,0,0,1278,Human Resources,8,Bachelors,Life Sciences,1,Male,77,Medium,1,Human Resources,Low,Married,2342,8635,0,No,21,Very High,3,0,6,3,3,5,4,0,3
537,25,0,0,141,Sales,3,Below College,Other,3,Male,98,High,2,Sales Executive,Low,Married,4194,14363,1,Yes,18,High,4,0,5,3,3,5,3,0,3
538,35,0,0,607,Research & Development,9,Bachelors,Life Sciences,4,Female,66,Medium,3,Manufacturing Director,High,Married,10685,23457,1,Yes,20,Very High,2,1,17,2,3,17,14,5,15
539,32,0,Non-Travel,300,Research & Development,1,Bachelors,Life Sciences,4,Male,61,High,1,Laboratory Technician,Very High,Divorced,2314,9148,0,No,12,High,2,1,4,2,3,3,0,0,2
540,25,0,0,583,Sales,4,Below College,Marketing,3,Male,87,Medium,2,Sales Executive,Low,Married,4256,18154,1,No,12,High,1,0,5,1,4,5,2,0,3
541,49,0,0,1418,Research & Development,1,Bachelors,Technical Degree,3,Female,36,High,1,Research Scientist,Low,Married,3580,10554,2,No,16,High,2,1,7,2,3,4,2,0,2
542,24,0,Non-Travel,1269,Research & Development,4,Below College,Life Sciences,1,Male,46,Medium,1,Laboratory Technician,Very High,Married,3162,10778,0,No,17,High,4,0,6,2,2,5,2,3,4
543,32,0,1,379,Sales,5,College,Life Sciences,2,Male,48,High,2,Sales Executive,Medium,Married,6524,8891,1,No,14,High,4,1,10,3,3,10,8,5,3
544,38,0,0,395,Sales,9,Bachelors,Marketing,2,Male,98,Medium,1,Sales Representative,Medium,Married,2899,12102,0,No,19,High,4,1,3,3,3,2,2,1,2
545,42,0,0,1265,Research & Development,3,Bachelors,Life Sciences,3,Female,95,Very High,2,Laboratory Technician,Very High,Married,5231,23726,2,Yes,13,High,2,1,17,1,2,5,3,1,3
546,31,0,0,1222,Research & Development,11,Masters,Life Sciences,4,Male,48,High,1,Research Scientist,Very High,Married,2356,14871,3,Yes,19,High,2,1,8,2,3,6,4,0,2
547,53,0,0,868,Sales,8,Bachelors,Marketing,1,Male,73,High,4,Sales Executive,Very High,Married,11836,22789,5,No,14,High,3,1,28,3,3,2,0,2,2
548,35,0,0,672,Research & Development,25,Bachelors,Technical Degree,4,Male,78,Medium,3,Manufacturing Director,Medium,Married,10903,9129,3,No,16,High,1,0,16,2,3,13,10,4,8
549,37,0,1,1231,Sales,21,College,Medical,3,Female,54,High,1,Sales Representative,Very High,Married,2973,21222,5,No,15,High,2,1,10,3,3,5,4,0,0
550,53,0,0,102,Research & Development,23,Masters,Life Sciences,4,Female,72,High,4,Research Director,Very High,Single,14275,20206,6,No,18,High,3,0,33,0,3,12,9,3,8
551,43,0,1,422,Research & Development,1,Bachelors,Life Sciences,4,Female,33,High,2,Healthcare Representative,Very High,Married,5562,21782,4,No,13,High,2,1,12,2,2,5,2,2,2
552,47,0,0,249,Sales,2,College,Marketing,3,Female,35,High,2,Sales Executive,Very High,Married,4537,17783,0,Yes,22,Very High,1,1,8,2,3,7,6,7,7
553,37,0,Non-Travel,1252,Sales,19,College,Medical,1,Male,32,High,3,Sales Executive,Medium,Single,7642,4814,1,Yes,13,High,4,0,10,2,3,10,0,0,9
554,50,0,Non-Travel,881,Research & Development,2,Masters,Life Sciences,1,Male,98,High,4,Manager,Low,Divorced,17924,4544,1,No,11,High,4,1,31,3,3,31,6,14,7
555,39,0,0,1383,Human Resources,2,Bachelors,Life Sciences,4,Female,42,Medium,2,Human Resources,Very High,Married,5204,7790,8,No,11,High,3,2,13,2,3,5,4,0,4
556,33,0,0,1075,Human Resources,3,College,Human Resources,4,Male,57,High,1,Human Resources,Medium,Divorced,2277,22650,3,Yes,11,High,3,1,7,4,4,4,3,0,3
557,29,0,0,1086,Research & Development,7,Below College,Medical,1,Female,62,Medium,1,Laboratory Technician,Very High,Divorced,2532,6054,6,No,14,High,3,3,8,5,3,4,3,0,3
558,44,0,0,661,Research & Development,9,College,Life Sciences,2,Male,61,High,1,Research Scientist,Low,Married,2559,7508,1,Yes,13,High,4,0,8,0,3,8,7,7,1
559,28,0,0,821,Sales,5,Masters,Medical,1,Male,98,High,2,Sales Executive,Very High,Single,4908,24252,1,No,14,High,2,0,4,3,3,4,2,0,2
560,43,0,0,177,Research & Development,8,Bachelors,Life Sciences,1,Female,55,High,2,Manufacturing Director,Medium,Divorced,4765,23814,4,No,21,Very High,3,1,4,2,4,1,0,0,0
561,36,0,0,1425,Research & Development,14,Below College,Life Sciences,3,Male,68,High,2,Healthcare Representative,Very High,Married,6586,4821,0,Yes,17,High,1,1,17,2,2,16,8,4,11
562,47,0,0,1454,Sales,2,Masters,Life Sciences,4,Female,65,Medium,1,Sales Representative,Very High,Single,3294,13137,1,Yes,18,High,1,0,3,3,2,3,2,1,2
563,28,0,0,995,Research & Development,9,Bachelors,Medical,3,Female,77,High,1,Research Scientist,High,Divorced,2377,9834,5,No,18,High,2,1,6,2,3,2,2,2,2
564,27,0,0,618,Research & Development,4,Bachelors,Life Sciences,2,Female,76,High,1,Research Scientist,High,Single,2318,17808,1,No,19,High,3,0,1,2,3,1,1,0,0
565,34,0,0,546,Research & Development,10,Bachelors,Life Sciences,2,Male,83,High,1,Laboratory Technician,Medium,Divorced,2008,6896,1,No,14,High,2,2,1,3,3,1,0,1,0
566,42,0,0,462,Sales,14,College,Medical,3,Female,68,Medium,2,Sales Executive,High,Single,6244,7824,7,No,17,High,1,0,10,6,3,5,4,0,3
567,33,0,0,1198,Research & Development,1,Masters,Other,3,Male,100,Medium,1,Research Scientist,Low,Single,2799,3339,3,Yes,11,High,2,0,6,1,3,3,2,0,2
568,58,0,0,1272,Research & Development,5,Bachelors,Technical Degree,3,Female,37,Medium,3,Healthcare Representative,Medium,Divorced,10552,9255,2,Yes,13,High,4,1,24,3,3,6,0,0,4
569,31,0,0,154,Sales,7,Masters,Life Sciences,2,Male,41,Medium,1,Sales Representative,High,Married,2329,11737,3,No,15,High,2,0,13,2,4,7,7,5,2
570,35,0,0,1137,Research & Development,21,Below College,Life Sciences,4,Female,51,High,2,Healthcare Representative,Very High,Married,4014,19170,1,Yes,25,Very High,4,1,10,2,1,10,6,0,7
571,49,0,0,527,Research & Development,8,College,Other,1,Female,51,High,3,Laboratory Technician,Medium,Married,7403,22477,4,No,11,High,3,1,29,3,2,26,9,1,7
572,48,0,0,1469,Research & Development,20,Masters,Medical,4,Male,51,High,1,Research Scientist,High,Married,2259,5543,4,No,17,High,1,2,13,2,2,0,0,0,0
573,31,0,Non-Travel,1188,Sales,20,College,Marketing,4,Female,45,High,2,Sales Executive,High,Married,6932,24406,1,No,13,High,4,1,9,2,2,9,8,0,0
574,36,0,0,188,Research & Development,7,Masters,Other,2,Male,65,High,1,Research Scientist,Very High,Single,4678,23293,2,No,18,High,3,0,8,6,3,6,2,0,1
575,38,0,0,1333,Research & Development,1,Bachelors,Technical Degree,4,Female,80,High,3,Research Director,Low,Married,13582,16292,1,No,13,High,2,1,15,3,3,15,12,5,11
576,32,0,Non-Travel,1184,Research & Development,1,Bachelors,Life Sciences,3,Female,70,Medium,1,Laboratory Technician,Medium,Married,2332,3974,6,No,20,Very High,3,0,5,3,3,3,0,0,2
577,40,0,0,658,Sales,10,Masters,Marketing,1,Male,67,Medium,3,Sales Executive,Medium,Divorced,9705,20652,2,No,12,High,2,1,11,2,2,1,0,0,0
578,26,0,1,1283,Sales,1,Bachelors,Medical,3,Male,52,Medium,2,Sales Executive,Low,Single,4294,11148,1,No,12,High,2,0,7,2,3,7,7,0,7
579,41,0,0,263,Research & Development,6,Bachelors,Medical,4,Male,59,High,1,Laboratory Technician,Low,Single,4721,3119,2,Yes,13,High,3,0,20,3,3,18,13,2,17
580,36,0,0,938,Research & Development,2,Masters,Medical,3,Male,79,High,1,Laboratory Technician,High,Single,2519,12287,4,No,21,Very High,3,0,16,6,3,11,8,3,9
581,31,0,0,616,Research & Development,12,Bachelors,Medical,4,Female,41,High,2,Healthcare Representative,Very High,Married,5855,17369,0,Yes,11,High,3,2,10,2,1,9,7,8,5
582,40,0,1,1469,Research & Development,9,Masters,Medical,4,Male,35,High,1,Research Scientist,Medium,Divorced,3617,25063,8,Yes,14,High,4,1,3,2,3,1,1,0,0
583,32,0,0,498,Research & Development,3,Masters,Medical,3,Female,93,High,2,Manufacturing Director,Low,Married,6725,13554,1,No,12,High,3,1,8,2,4,8,7,6,3
584,33,0,0,1069,Research & Development,1,Bachelors,Life Sciences,2,Female,42,Medium,2,Healthcare Representative,Very High,Single,6949,12291,0,No,14,High,1,0,6,3,3,5,0,1,4
585,45,0,Non-Travel,805,Research & Development,4,College,Life Sciences,3,Male,57,High,2,Laboratory Technician,Medium,Married,4447,23163,1,No,12,High,2,0,9,5,2,9,7,0,8
586,29,0,1,1404,Sales,20,Bachelors,Technical Degree,3,Female,84,High,1,Sales Representative,Very High,Married,2157,18203,1,No,15,High,2,1,3,5,3,3,1,0,2
587,35,0,0,1219,Sales,18,Bachelors,Medical,3,Female,86,High,2,Sales Executive,High,Married,4601,6179,1,No,16,High,2,0,5,3,3,5,2,1,0
588,52,0,0,1053,Research & Development,1,College,Life Sciences,4,Male,70,High,4,Manager,Very High,Married,17099,13829,2,No,15,High,2,1,26,2,2,9,8,7,8
589,53,0,0,1376,Sales,2,College,Medical,3,Male,45,High,4,Manager,High,Divorced,14852,13938,6,No,13,High,3,1,22,3,4,17,13,15,2
590,30,0,0,231,Sales,8,College,Other,3,Male,62,High,3,Sales Executive,High,Divorced,7264,9977,5,No,11,High,1,1,10,2,4,8,4,7,7
591,38,0,Non-Travel,152,Sales,10,Bachelors,Technical Degree,3,Female,85,High,2,Sales Executive,Very High,Single,5666,19899,1,Yes,13,High,2,0,6,1,3,5,3,1,3
592,35,0,0,882,Sales,3,Masters,Life Sciences,4,Male,92,High,3,Sales Executive,Very High,Divorced,7823,6812,6,No,13,High,2,1,12,2,3,10,9,0,8
593,39,0,0,903,Sales,2,PhD,Life Sciences,1,Male,41,Very High,3,Sales Executive,High,Single,7880,2560,0,No,18,High,4,0,9,3,3,8,7,0,7
594,47,0,1,1379,Research & Development,16,Masters,Medical,3,Male,64,Very High,2,Manufacturing Director,High,Divorced,5067,6759,1,Yes,19,High,3,0,20,3,4,19,10,2,7
595,36,0,Non-Travel,1229,Sales,8,Masters,Technical Degree,1,Male,84,High,2,Sales Executive,Very High,Divorced,5079,25952,4,No,13,High,4,2,12,3,3,7,7,0,7
596,33,0,Non-Travel,722,Sales,17,Bachelors,Life Sciences,4,Male,38,High,4,Manager,High,Single,17444,20489,1,No,11,High,4,0,10,2,3,10,8,6,0
597,33,0,0,461,Research & Development,13,Below College,Life Sciences,2,Female,53,High,1,Research Scientist,Very High,Single,3452,17241,3,No,18,High,1,0,5,4,3,3,2,0,2
598,45,0,0,974,Research & Development,1,Masters,Medical,4,Female,91,High,1,Laboratory Technician,Very High,Divorced,2270,11005,3,No,14,High,4,2,8,2,3,5,3,0,2
599,50,0,0,1126,Research & Development,1,College,Medical,4,Male,66,High,4,Research Director,Very High,Divorced,17399,6615,9,No,22,Very High,3,1,32,1,2,5,4,1,3
600,33,0,1,827,Research & Development,1,Masters,Other,3,Female,84,Very High,2,Healthcare Representative,Medium,Married,5488,20161,1,Yes,13,High,1,1,6,2,3,6,5,1,2
601,41,0,1,840,Research & Development,9,Bachelors,Medical,1,Male,64,High,5,Research Director,High,Divorced,19419,3735,2,No,17,High,2,1,21,2,4,18,16,0,11
602,27,0,0,1134,Research & Development,16,Masters,Technical Degree,3,Female,37,High,1,Laboratory Technician,Medium,Married,2811,12086,9,No,14,High,2,1,4,2,3,2,2,2,2
603,45,0,Non-Travel,248,Research & Development,23,College,Life Sciences,4,Male,42,High,2,Laboratory Technician,Low,Married,3633,14039,1,Yes,15,High,3,1,9,2,3,9,8,0,8
604,47,0,0,955,Sales,4,College,Life Sciences,4,Female,83,High,2,Sales Executive,Very High,Single,4163,8571,1,Yes,17,High,3,0,9,0,3,9,0,0,7
