,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
508,35,0,0,1017,Research & Development,6,4,Life Sciences,2,Male,82,Low,2,Research Scientist,Very High,Single,6646,19368,1,No,13,High,2,0,17,3,3,17,11,11,8
509,33,0,1,1296,Research & Development,6,3,Life Sciences,3,Male,30,High,2,Healthcare Representative,Very High,Divorced,7725,5335,3,No,23,Very High,3,1,15,2,1,13,11,4,7
510,54,0,0,397,Human Resources,19,4,Medical,3,Male,88,High,3,Human Resources,Medium,Married,10725,6729,2,No,15,High,3,1,16,1,4,9,7,7,1
511,36,0,0,913,Research & Development,9,2,Medical,2,Male,48,Medium,2,Manufacturing Director,Medium,Divorced,8847,13934,2,Yes,11,High,3,1,13,2,3,3,2,0,2
512,27,0,0,1115,Research & Development,3,4,Medical,1,Male,54,Medium,1,Research Scientist,Very High,Single,2045,15174,0,No,13,High,4,0,5,0,3,4,2,1,1
513,20,1,0,1362,Research & Development,10,1,Medical,4,Male,32,High,1,Research Scientist,High,Single,1009,26999,1,Yes,11,High,4,0,1,5,3,1,0,1,1
514,33,1,1,1076,Research & Development,3,3,Life Sciences,1,Male,70,High,1,Research Scientist,Low,Single,3348,3164,1,Yes,11,High,1,0,10,3,3,10,8,9,7
515,35,0,Non-Travel,727,Research & Development,3,3,Life Sciences,3,Male,41,Medium,1,Laboratory Technician,High,Married,1281,16900,1,No,18,High,3,2,1,3,3,1,0,0,0
516,23,0,0,885,Research & Development,4,3,Medical,1,Male,58,Very High,1,Research Scientist,Low,Married,2819,8544,2,No,16,High,1,1,5,3,4,3,2,0,2
517,25,0,0,810,Sales,8,3,Life Sciences,4,Male,57,Very High,2,Sales Executive,Medium,Married,4851,15678,0,No,22,Very High,3,1,4,4,3,3,2,1,2
518,38,0,0,243,Sales,7,4,Marketing,4,Female,46,Medium,2,Sales Executive,Very High,Single,4028,7791,0,No,20,Very High,1,0,8,2,3,7,7,0,5
519,29,0,1,806,Research & Development,1,4,Life Sciences,2,Male,76,Low,1,Research Scientist,Very High,Divorced,2720,18959,1,No,18,High,4,1,10,5,3,10,7,2,8
520,48,0,0,817,Sales,2,1,Marketing,2,Male,56,Very High,2,Sales Executive,Medium,Married,8120,18597,3,No,12,High,4,0,12,3,3,2,2,2,2
521,27,0,1,1410,Sales,3,1,Medical,4,Female,71,Very High,2,Sales Executive,Very High,Divorced,4647,16673,1,Yes,20,Very High,2,2,6,3,3,6,5,0,4
522,37,0,0,1225,Research & Development,10,2,Life Sciences,4,Male,80,Very High,1,Research Scientist,Very High,Single,4680,15232,3,No,17,High,1,0,4,2,3,1,0,0,0
523,50,0,0,1207,Research & Development,28,1,Medical,4,Male,74,Very High,1,Laboratory Technician,High,Married,3221,3297,1,Yes,11,High,3,3,20,3,3,20,8,3,8
524,34,0,0,1442,Research & Development,9,3,Medical,4,Female,46,Medium,3,Healthcare Representative,Medium,Single,8621,17654,1,No,14,High,2,0,9,3,4,8,7,7,7
525,24,1,0,693,Sales,3,2,Life Sciences,1,Female,65,High,2,Sales Executive,High,Single,4577,24785,9,No,14,High,1,0,4,3,3,2,2,2,0
526,39,0,0,408,Research & Development,2,4,Technical Degree,4,Female,80,Medium,2,Healthcare Representative,High,Single,4553,20978,1,No,11,High,1,0,20,4,3,20,7,11,10
527,32,0,0,929,Sales,10,3,Marketing,4,Male,55,High,2,Sales Executive,Very High,Single,5396,21703,1,No,12,High,4,0,10,2,2,10,7,0,8
528,50,1,1,562,Sales,8,2,Technical Degree,2,Male,50,High,2,Sales Executive,High,Married,6796,23452,3,Yes,14,High,1,1,18,4,3,4,3,1,3
529,38,0,0,827,Research & Development,1,4,Life Sciences,2,Female,33,Very High,2,Healthcare Representative,Very High,Single,7625,19383,0,No,13,High,3,0,10,4,2,9,7,1,8
530,27,0,0,608,Research & Development,1,2,Life Sciences,3,Female,68,High,3,Manufacturing Director,Low,Married,7412,6009,1,No,11,High,4,0,9,3,3,9,7,0,7
531,32,0,0,1018,Research & Development,3,2,Life Sciences,3,Female,39,High,3,Research Director,Very High,Single,11159,19373,3,No,15,High,4,0,10,6,3,7,7,7,7
532,47,0,0,703,Sales,14,4,Marketing,4,Male,42,High,2,Sales Executive,Low,Single,4960,11825,2,No,12,High,4,0,20,2,3,7,7,1,7
533,40,0,1,580,Sales,5,4,Life Sciences,4,Male,48,Medium,3,Sales Executive,Low,Married,10475,23772,5,Yes,21,Very High,3,1,20,2,3,18,13,1,12
534,53,0,0,970,Research & Development,7,3,Life Sciences,3,Male,59,Very High,4,Research Director,High,Married,14814,13514,3,No,19,High,3,0,32,3,3,5,1,1,3
535,41,0,0,427,Human Resources,10,4,Human Resources,2,Male,73,Medium,5,Manager,Very High,Divorced,19141,8861,3,No,15,High,2,3,23,2,2,21,6,12,6
536,60,0,0,1179,Sales,16,4,Marketing,1,Male,84,High,2,Sales Executive,Low,Single,5405,11924,8,No,14,High,4,0,10,1,3,2,2,2,2
537,27,0,1,294,Research & Development,10,2,Life Sciences,4,Male,32,High,3,Manufacturing Director,Low,Divorced,8793,4809,1,No,21,Very High,3,2,9,4,2,9,7,1,7
538,41,0,0,314,Human Resources,1,3,Human Resources,4,Male,59,Medium,5,Manager,High,Married,19189,19562,1,No,12,High,2,1,22,3,3,22,7,2,10
539,50,0,0,316,Sales,8,4,Marketing,4,Male,54,High,1,Sales Representative,Medium,Married,3875,9983,7,No,15,High,4,1,4,2,3,2,2,2,2
540,28,1,0,654,Research & Development,1,2,Life Sciences,1,Female,67,Low,1,Research Scientist,Medium,Single,2216,3872,7,Yes,13,High,4,0,10,4,3,7,7,3,7
541,36,0,Non-Travel,427,Research & Development,8,3,Life Sciences,1,Female,63,Very High,3,Research Director,Low,Married,11713,20335,9,No,14,High,1,1,10,2,3,8,7,0,5
542,38,0,0,168,Research & Development,1,3,Life Sciences,3,Female,81,High,3,Manufacturing Director,High,Single,7861,15397,4,Yes,14,High,4,0,10,4,4,1,0,0,0
543,44,0,Non-Travel,381,Research & Development,24,3,Medical,1,Male,49,Low,1,Laboratory Technician,High,Single,3708,2104,2,No,14,High,3,0,9,5,3,5,2,1,4
544,47,0,1,217,Sales,3,3,Medical,4,Female,49,High,4,Sales Executive,High,Divorced,13770,10225,9,Yes,12,High,4,2,28,2,2,22,2,11,13
545,30,0,0,501,Sales,27,5,Marketing,3,Male,99,High,2,Sales Executive,Very High,Divorced,5304,25275,7,No,23,Very High,4,1,10,2,2,8,7,7,7
546,29,0,0,1396,Sales,10,3,Life Sciences,3,Male,99,High,1,Sales Representative,High,Single,2642,2755,1,No,11,High,3,0,1,6,3,1,0,0,0
547,42,1,1,933,Research & Development,19,3,Medical,3,Male,57,Very High,1,Research Scientist,High,Divorced,2759,20366,6,Yes,12,High,4,0,7,2,3,2,2,2,2
548,43,0,1,775,Sales,15,3,Life Sciences,4,Male,47,Medium,2,Sales Executive,Very High,Married,6804,23683,3,No,18,High,3,1,7,5,3,2,2,2,2
549,34,0,0,970,Research & Development,8,2,Medical,2,Female,96,High,2,Healthcare Representative,High,Single,6142,7360,3,No,11,High,4,0,10,2,3,5,1,4,3
550,23,0,0,650,Research & Development,9,1,Medical,2,Male,37,High,1,Laboratory Technician,Low,Married,2500,4344,1,No,14,High,4,1,5,2,4,4,3,0,2
551,39,0,0,141,Human Resources,3,3,Human Resources,3,Female,44,Very High,2,Human Resources,Medium,Married,6389,18767,9,No,15,High,3,1,12,3,1,8,3,3,6
552,56,0,0,832,Research & Development,9,3,Medical,3,Male,81,High,4,Healthcare Representative,Very High,Married,11103,20420,7,No,11,High,3,0,30,1,2,10,7,1,1
553,40,0,0,804,Research & Development,2,1,Medical,4,Female,86,Medium,1,Research Scientist,Very High,Single,2342,22929,0,Yes,20,Very High,4,0,5,2,2,4,2,2,3
554,27,0,0,975,Research & Development,7,3,Medical,4,Female,55,Medium,2,Healthcare Representative,Low,Single,6811,23398,8,No,19,High,1,0,9,2,1,7,6,0,7
555,29,0,0,1090,Sales,10,3,Marketing,4,Male,83,High,1,Sales Representative,Medium,Divorced,2297,17967,1,No,14,High,4,2,2,2,3,2,2,2,2
556,53,0,0,346,Research & Development,6,3,Life Sciences,4,Male,86,High,2,Laboratory Technician,Very High,Single,2450,10919,2,No,17,High,4,0,19,4,3,2,2,2,2
557,35,0,Non-Travel,1225,Research & Development,2,4,Life Sciences,4,Female,61,High,2,Healthcare Representative,Low,Divorced,5093,4761,2,No,11,High,1,1,16,2,4,1,0,0,0
558,32,0,1,430,Research & Development,24,4,Life Sciences,1,Male,80,High,2,Laboratory Technician,Very High,Married,5309,21146,1,No,15,High,4,2,10,2,3,10,8,4,7
559,38,0,0,268,Research & Development,2,5,Medical,4,Male,92,High,1,Research Scientist,High,Married,3057,20471,6,Yes,13,High,2,1,6,0,1,1,0,0,1
560,34,0,0,167,Research & Development,8,5,Life Sciences,2,Female,32,High,2,Manufacturing Director,Low,Divorced,5121,4187,3,No,14,High,3,1,7,3,3,0,0,0,0
561,52,0,0,621,Sales,3,4,Marketing,3,Male,31,Medium,4,Manager,Low,Married,16856,10084,1,No,11,High,1,0,34,3,4,34,6,1,16
562,33,1,0,527,Research & Development,1,4,Other,4,Male,63,High,1,Research Scientist,Very High,Single,2686,5207,1,Yes,13,High,3,0,10,2,2,10,9,7,8
563,25,0,0,883,Sales,26,1,Medical,3,Female,32,High,2,Sales Executive,Very High,Single,6180,22807,1,No,23,Very High,2,0,6,5,2,6,5,1,4
564,45,0,0,954,Sales,2,2,Technical Degree,2,Male,46,Low,2,Sales Representative,High,Single,6632,12388,0,No,13,High,1,0,9,3,3,8,7,3,1
565,23,0,0,310,Research & Development,10,1,Medical,1,Male,79,Very High,1,Research Scientist,High,Single,3505,19630,1,No,18,High,4,0,2,3,3,2,2,0,2
566,47,1,1,719,Sales,27,2,Life Sciences,2,Female,77,Very High,2,Sales Executive,High,Single,6397,10339,4,Yes,12,High,4,0,8,2,3,5,4,1,3
567,34,0,0,304,Sales,2,3,Other,4,Male,60,High,2,Sales Executive,Very High,Single,6274,18686,1,No,22,Very High,3,0,6,5,3,6,5,1,4
568,55,1,0,725,Research & Development,2,3,Medical,4,Male,78,High,5,Manager,Low,Married,19859,21199,5,Yes,13,High,4,1,24,2,3,5,2,1,4
569,36,0,Non-Travel,1434,Sales,8,4,Life Sciences,1,Male,76,Medium,3,Sales Executive,Low,Single,7587,14229,1,No,15,High,2,0,10,1,3,10,7,0,9
570,52,0,Non-Travel,715,Research & Development,19,4,Medical,4,Male,41,High,1,Research Scientist,Very High,Married,4258,26589,0,No,18,High,1,1,5,3,3,4,3,1,2
571,26,0,1,575,Research & Development,1,2,Life Sciences,1,Female,71,Low,1,Laboratory Technician,Very High,Divorced,4364,5288,3,No,14,High,1,1,5,2,3,2,2,2,0
572,29,0,0,657,Research & Development,27,3,Medical,2,Female,66,High,2,Healthcare Representative,High,Married,4335,25549,4,No,12,High,1,1,11,3,2,8,7,1,1
573,26,1,0,1146,Sales,8,3,Technical Degree,4,Male,38,Medium,2,Sales Executive,Low,Single,5326,3064,6,No,17,High,3,0,6,2,2,4,3,1,2
574,34,0,0,182,Research & Development,1,4,Life Sciences,2,Female,72,Very High,1,Research Scientist,Very High,Single,3280,13551,2,No,16,High,3,0,10,2,3,4,2,1,3
575,54,0,0,376,Research & Development,19,4,Medical,4,Female,95,High,2,Manufacturing Director,Low,Divorced,5485,22670,9,Yes,11,High,2,2,9,4,3,5,3,1,4
576,27,0,1,829,Sales,8,1,Marketing,3,Male,84,High,2,Sales Executive,Very High,Married,4342,24008,0,No,19,High,2,1,5,3,3,4,2,1,1
577,37,0,0,571,Research & Development,10,1,Life Sciences,4,Female,82,High,1,Research Scientist,Low,Divorced,2782,19905,0,Yes,13,High,2,2,6,3,2,5,3,4,3
578,38,0,1,240,Research & Development,2,4,Life Sciences,1,Female,75,Very High,2,Manufacturing Director,Low,Single,5980,26085,6,Yes,12,High,4,0,17,2,3,15,7,4,12
579,34,0,0,121,Research & Development,2,4,Medical,3,Female,86,Medium,1,Research Scientist,Low,Single,4381,7530,1,No,11,High,3,0,6,3,3,6,5,1,3
580,35,0,0,384,Sales,8,4,Life Sciences,1,Female,72,High,1,Sales Representative,Very High,Married,2572,20317,1,No,16,High,2,1,3,1,2,3,2,0,2
581,30,0,0,921,Research & Development,1,3,Life Sciences,4,Male,38,Low,1,Laboratory Technician,High,Married,3833,24375,3,No,21,Very High,3,2,7,2,3,2,2,0,2
582,40,0,1,791,Research & Development,2,2,Medical,3,Female,38,Very High,2,Healthcare Representative,Medium,Married,4244,9931,1,No,24,Very High,4,1,8,2,3,8,7,3,7
583,34,0,0,1111,Sales,8,2,Life Sciences,3,Female,93,High,2,Sales Executive,Low,Married,6500,13305,5,No,17,High,2,1,6,1,3,3,2,1,2
584,42,0,1,570,Research & Development,8,3,Life Sciences,2,Male,66,High,5,Manager,Very High,Divorced,18430,16225,1,No,13,High,2,1,24,4,2,24,7,14,9
585,23,1,0,1243,Research & Development,6,3,Life Sciences,3,Male,63,Very High,1,Laboratory Technician,Low,Married,1601,3445,1,Yes,21,Very High,3,2,1,2,3,0,0,0,0
586,24,0,Non-Travel,1092,Research & Development,9,3,Life Sciences,3,Male,60,Medium,1,Laboratory Technician,Medium,Divorced,2694,26551,1,No,11,High,3,3,1,4,3,1,0,0,0
587,52,0,0,1325,Research & Development,11,4,Life Sciences,4,Female,82,High,2,Laboratory Technician,High,Married,3149,21821,8,No,20,Very High,2,1,9,3,3,5,2,1,4
588,50,0,0,691,Research & Development,2,3,Medical,3,Male,64,High,4,Research Director,High,Married,17639,6881,5,No,16,High,4,0,30,3,3,4,3,0,3
589,29,1,0,805,Research & Development,1,2,Life Sciences,2,Female,36,Medium,1,Laboratory Technician,Low,Married,2319,6689,1,Yes,11,High,4,1,1,1,3,1,0,0,0
590,33,0,0,213,Research & Development,7,3,Medical,3,Male,49,High,3,Research Director,High,Married,11691,25995,0,No,11,High,4,0,14,3,4,13,9,3,7
591,33,1,0,118,Sales,16,3,Marketing,1,Female,69,High,2,Sales Executive,Low,Single,5324,26507,5,No,15,High,3,0,6,3,3,3,2,0,2
592,47,0,0,202,Research & Development,2,2,Other,3,Female,33,High,4,Manager,Very High,Married,16752,12982,1,Yes,11,High,3,1,26,3,2,26,14,3,0
593,36,0,0,676,Research & Development,1,3,Other,3,Female,35,High,2,Manufacturing Director,Medium,Married,5228,23361,0,No,15,High,1,1,10,2,3,9,7,0,5
594,29,0,0,1252,Research & Development,23,2,Life Sciences,3,Male,81,Very High,1,Research Scientist,High,Married,2700,23779,1,No,24,Very High,3,1,10,3,3,10,7,0,7
595,58,1,0,286,Research & Development,2,4,Life Sciences,4,Male,31,High,5,Research Director,Medium,Single,19246,25761,7,Yes,12,High,4,0,40,2,3,31,15,13,8
596,35,0,0,1258,Research & Development,1,4,Life Sciences,4,Female,40,Very High,1,Research Scientist,High,Single,2506,13301,3,No,13,High,3,0,7,0,3,2,2,2,2
597,42,0,0,932,Research & Development,1,2,Life Sciences,4,Female,43,Medium,2,Manufacturing Director,Very High,Married,6062,4051,9,Yes,13,High,4,1,8,4,3,4,3,0,2
598,28,1,0,890,Research & Development,2,4,Medical,3,Male,46,High,1,Research Scientist,High,Single,4382,16374,6,No,17,High,4,0,5,3,2,2,2,2,1
599,36,0,0,1041,Human Resources,13,3,Human Resources,3,Male,36,High,1,Human Resources,Medium,Married,2143,25527,4,No,13,High,2,1,8,2,3,5,2,0,4
600,32,0,0,859,Research & Development,4,3,Life Sciences,3,Female,98,Medium,2,Manufacturing Director,High,Married,6162,19124,1,No,12,High,3,1,14,3,3,14,13,6,8
601,40,0,1,720,Research & Development,16,4,Medical,1,Male,51,Medium,2,Laboratory Technician,High,Single,5094,11983,6,No,14,High,4,0,10,6,3,1,0,0,0
602,30,0,0,946,Research & Development,2,3,Medical,3,Female,52,Medium,2,Manufacturing Director,Very High,Single,6877,20234,5,Yes,24,Very High,2,0,12,4,2,0,0,0,0
603,45,0,0,252,Research & Development,2,3,Life Sciences,2,Female,95,Medium,1,Research Scientist,High,Single,2274,6153,1,No,14,High,4,0,1,3,3,1,0,0,0
604,42,0,0,933,Research & Development,29,3,Life Sciences,2,Male,98,High,2,Manufacturing Director,Medium,Married,4434,11806,1,No,13,High,4,1,10,3,2,9,8,7,8
605,38,0,1,471,Research & Development,12,3,Life Sciences,1,Male,45,Medium,2,Healthcare Representative,Low,Divorced,6288,4284,2,No,15,High,3,1,13,3,2,4,3,1,2
606,34,0,1,702,Research & Development,16,4,Life Sciences,3,Female,100,Medium,1,Research Scientist,Very High,Single,2553,8306,1,No,16,High,3,0,6,3,3,5,2,1,3
607,49,1,0,1184,Sales,11,3,Marketing,3,Female,43,High,3,Sales Executive,Very High,Married,7654,5860,1,No,18,High,1,2,9,3,4,9,8,7,7
608,55,1,0,436,Sales,2,1,Medical,3,Male,37,High,2,Sales Executive,Very High,Single,5160,21519,4,No,16,High,3,0,12,3,2,9,7,7,3
609,43,0,0,589,Research & Development,14,2,Life Sciences,2,Male,94,High,4,Research Director,Low,Married,17159,5200,6,No,24,Very High,3,1,22,3,3,4,1,1,0
610,27,0,0,269,Research & Development,5,1,Technical Degree,3,Male,42,Medium,3,Research Director,Very High,Divorced,12808,8842,1,Yes,16,High,2,1,9,3,3,9,8,0,8
611,35,0,0,950,Research & Development,7,3,Other,3,Male,59,High,3,Manufacturing Director,High,Single,10221,18869,3,No,21,Very High,2,0,17,3,4,8,5,1,6
612,28,0,0,760,Sales,2,4,Marketing,2,Female,81,High,2,Sales Executive,Medium,Married,4779,3698,1,Yes,20,Very High,1,0,8,2,3,8,7,7,5
613,34,0,0,829,Human Resources,3,2,Human Resources,3,Male,88,High,1,Human Resources,Very High,Married,3737,2243,0,No,19,High,3,1,4,1,1,3,2,0,2
614,26,1,1,887,Research & Development,5,2,Medical,3,Female,88,Medium,1,Research Scientist,High,Married,2366,20898,1,Yes,14,High,1,1,8,2,3,8,7,1,7
615,27,0,Non-Travel,443,Research & Development,3,3,Medical,4,Male,50,High,1,Research Scientist,Very High,Married,1706,16571,1,No,11,High,3,3,0,6,2,0,0,0,0
616,51,0,0,1318,Sales,26,4,Marketing,1,Female,66,High,4,Manager,High,Married,16307,5594,2,No,14,High,3,1,29,2,2,20,6,4,17
617,44,0,0,625,Research & Development,4,3,Medical,4,Male,50,High,2,Healthcare Representative,Medium,Single,5933,5197,9,No,12,High,4,0,10,2,2,5,2,2,3
618,25,0,0,180,Research & Development,2,1,Medical,1,Male,65,Very High,1,Research Scientist,Low,Single,3424,21632,7,No,13,High,3,0,6,3,2,4,3,0,1
619,33,0,0,586,Sales,1,3,Medical,1,Male,48,Very High,2,Sales Executive,Low,Divorced,4037,21816,1,No,22,Very High,1,1,9,5,3,9,8,0,8
620,35,0,0,1343,Research & Development,27,1,Medical,3,Female,53,Medium,1,Research Scientist,Low,Single,2559,17852,1,No,11,High,4,0,6,3,2,6,5,1,1
621,36,0,0,928,Sales,1,2,Life Sciences,2,Male,56,High,2,Sales Executive,Very High,Married,6201,2823,1,Yes,14,High,4,1,18,1,2,18,14,4,11
622,32,0,0,117,Sales,13,4,Life Sciences,2,Male,73,High,2,Sales Executive,Very High,Divorced,4403,9250,2,No,11,High,3,1,8,3,2,5,2,0,3
623,30,0,1,1012,Research & Development,5,4,Life Sciences,2,Male,75,Medium,1,Research Scientist,Very High,Divorced,3761,2373,9,No,12,High,2,1,10,3,2,5,4,0,3
624,53,0,0,661,Sales,7,2,Marketing,1,Female,78,Medium,3,Sales Executive,Very High,Married,10934,20715,7,Yes,18,High,4,1,35,3,3,5,2,0,4
625,45,0,0,930,Sales,9,3,Marketing,4,Male,74,High,3,Sales Executive,Low,Divorced,10761,19239,4,Yes,12,High,3,1,18,2,3,5,4,0,2
626,32,0,0,638,Research & Development,8,2,Medical,3,Female,91,Very High,2,Research Scientist,High,Married,5175,22162,5,No,12,High,3,1,9,3,2,5,3,1,3
627,52,0,1,890,Research & Development,25,4,Medical,3,Female,81,Medium,4,Manufacturing Director,Very High,Married,13826,19028,3,No,22,Very High,3,0,31,3,3,9,8,0,0
628,37,0,0,342,Sales,16,4,Marketing,4,Male,66,Medium,2,Sales Executive,High,Divorced,6334,24558,4,No,19,High,4,2,9,2,3,1,0,0,0
629,28,0,0,1169,Human Resources,8,2,Medical,2,Male,63,Medium,1,Human Resources,Very High,Divorced,4936,23965,1,No,13,High,4,1,6,6,3,5,1,0,4
630,22,0,0,1230,Research & Development,1,2,Life Sciences,4,Male,33,Medium,2,Manufacturing Director,Very High,Married,4775,19146,6,No,22,Very High,1,2,4,2,1,2,2,2,2
631,44,0,0,986,Research & Development,8,4,Life Sciences,1,Male,62,Very High,1,Laboratory Technician,Very High,Married,2818,5044,2,Yes,24,Very High,3,1,10,2,2,3,2,0,2
632,42,0,1,1271,Research & Development,2,1,Medical,2,Male,35,High,1,Research Scientist,Very High,Single,2515,9068,5,Yes,14,High,4,0,8,2,3,2,1,2,2
633,36,0,0,1278,Human Resources,8,3,Life Sciences,1,Male,77,Medium,1,Human Resources,Low,Married,2342,8635,0,No,21,Very High,3,0,6,3,3,5,4,0,3
634,25,0,0,141,Sales,3,1,Other,3,Male,98,High,2,Sales Executive,Low,Married,4194,14363,1,Yes,18,High,4,0,5,3,3,5,3,0,3
635,35,0,0,607,Research & Development,9,3,Life Sciences,4,Female,66,Medium,3,Manufacturing Director,High,Married,10685,23457,1,Yes,20,Very High,2,1,17,2,3,17,14,5,15
636,35,1,1,130,Research & Development,25,4,Life Sciences,4,Female,96,High,1,Research Scientist,Medium,Divorced,2022,16612,1,Yes,19,High,1,1,10,3,2,10,2,7,8
637,32,0,Non-Travel,300,Research & Development,1,3,Life Sciences,4,Male,61,High,1,Laboratory Technician,Very High,Divorced,2314,9148,0,No,12,High,2,1,4,2,3,3,0,0,2
638,25,0,0,583,Sales,4,1,Marketing,3,Male,87,Medium,2,Sales Executive,Low,Married,4256,18154,1,No,12,High,1,0,5,1,4,5,2,0,3
639,49,0,0,1418,Research & Development,1,3,Technical Degree,3,Female,36,High,1,Research Scientist,Low,Married,3580,10554,2,No,16,High,2,1,7,2,3,4,2,0,2
640,24,0,Non-Travel,1269,Research & Development,4,1,Life Sciences,1,Male,46,Medium,1,Laboratory Technician,Very High,Married,3162,10778,0,No,17,High,4,0,6,2,2,5,2,3,4
641,32,0,1,379,Sales,5,2,Life Sciences,2,Male,48,High,2,Sales Executive,Medium,Married,6524,8891,1,No,14,High,4,1,10,3,3,10,8,5,3
642,38,0,0,395,Sales,9,3,Marketing,2,Male,98,Medium,1,Sales Representative,Medium,Married,2899,12102,0,No,19,High,4,1,3,3,3,2,2,1,2
643,42,0,0,1265,Research & Development,3,3,Life Sciences,3,Female,95,Very High,2,Laboratory Technician,Very High,Married,5231,23726,2,Yes,13,High,2,1,17,1,2,5,3,1,3
644,31,0,0,1222,Research & Development,11,4,Life Sciences,4,Male,48,High,1,Research Scientist,Very High,Married,2356,14871,3,Yes,19,High,2,1,8,2,3,6,4,0,2
645,29,1,0,341,Sales,1,3,Medical,2,Female,48,Medium,1,Sales Representative,High,Divorced,2800,23522,6,Yes,19,High,3,3,5,3,3,3,2,0,2
646,53,0,0,868,Sales,8,3,Marketing,1,Male,73,High,4,Sales Executive,Very High,Married,11836,22789,5,No,14,High,3,1,28,3,3,2,0,2,2
647,35,0,0,672,Research & Development,25,3,Technical Degree,4,Male,78,Medium,3,Manufacturing Director,Medium,Married,10903,9129,3,No,16,High,1,0,16,2,3,13,10,4,8
648,37,0,1,1231,Sales,21,2,Medical,3,Female,54,High,1,Sales Representative,Very High,Married,2973,21222,5,No,15,High,2,1,10,3,3,5,4,0,0
649,53,0,0,102,Research & Development,23,4,Life Sciences,4,Female,72,High,4,Research Director,Very High,Single,14275,20206,6,No,18,High,3,0,33,0,3,12,9,3,8
650,43,0,1,422,Research & Development,1,3,Life Sciences,4,Female,33,High,2,Healthcare Representative,Very High,Married,5562,21782,4,No,13,High,2,1,12,2,2,5,2,2,2
651,47,0,0,249,Sales,2,2,Marketing,3,Female,35,High,2,Sales Executive,Very High,Married,4537,17783,0,Yes,22,Very High,1,1,8,2,3,7,6,7,7
652,37,0,Non-Travel,1252,Sales,19,2,Medical,1,Male,32,High,3,Sales Executive,Medium,Single,7642,4814,1,Yes,13,High,4,0,10,2,3,10,0,0,9
653,50,0,Non-Travel,881,Research & Development,2,4,Life Sciences,1,Male,98,High,4,Manager,Low,Divorced,17924,4544,1,No,11,High,4,1,31,3,3,31,6,14,7
654,39,0,0,1383,Human Resources,2,3,Life Sciences,4,Female,42,Medium,2,Human Resources,Very High,Married,5204,7790,8,No,11,High,3,2,13,2,3,5,4,0,4
655,33,0,0,1075,Human Resources,3,2,Human Resources,4,Male,57,High,1,Human Resources,Medium,Divorced,2277,22650,3,Yes,11,High,3,1,7,4,4,4,3,0,3
